,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
466,Driving Finger Roll Layup Shot,Made Shot,509,0021500314,Shot Chart Detail,-34,7,0,4,201939,Stephen Curry,35,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
467,Jump Shot,Missed Shot,15,0021500336,Shot Chart Detail,148,146,10,1,201939,Stephen Curry,19,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
468,Jump Shot,Made Shot,23,0021500336,Shot Chart Detail,140,223,9,1,201939,Stephen Curry,23,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
469,Layup Shot,Missed Shot,28,0021500336,Shot Chart Detail,20,7,8,1,201939,Stephen Curry,23,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
470,Jump Shot,Missed Shot,35,0021500336,Shot Chart Detail,143,232,7,1,201939,Stephen Curry,45,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
471,Jump Shot,Missed Shot,46,0021500336,Shot Chart Detail,6,267,6,1,201939,Stephen Curry,9,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
472,Floating Jump shot,Missed Shot,50,0021500336,Shot Chart Detail,53,8,5,1,201939,Stephen Curry,42,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
473,Floating Jump shot,Missed Shot,64,0021500336,Shot Chart Detail,30,70,4,1,201939,Stephen Curry,38,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
474,Running Layup Shot,Made Shot,73,0021500336,Shot Chart Detail,12,3,3,1,201939,Stephen Curry,56,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
475,Jump Shot,Made Shot,201,0021500336,Shot Chart Detail,-196,149,4,2,201939,Stephen Curry,59,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
476,Pullup Jump shot,Made Shot,207,0021500336,Shot Chart Detail,182,228,4,2,201939,Stephen Curry,13,1,29,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
477,Jump Shot,Missed Shot,250,0021500336,Shot Chart Detail,210,164,2,2,201939,Stephen Curry,0,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
478,Jump Shot,Missed Shot,276,0021500336,Shot Chart Detail,128,237,0,2,201939,Stephen Curry,7,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
479,Jump Shot,Missed Shot,278,0021500336,Shot Chart Detail,-79,208,0,2,201939,Stephen Curry,0,1,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
480,Jump Shot,Made Shot,292,0021500336,Shot Chart Detail,20,247,10,3,201939,Stephen Curry,32,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
481,Layup Shot,Missed Shot,308,0021500336,Shot Chart Detail,-14,16,8,3,201939,Stephen Curry,44,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
482,Jump Shot,Missed Shot,337,0021500336,Shot Chart Detail,163,134,6,3,201939,Stephen Curry,32,1,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
483,Driving Finger Roll Layup Shot,Made Shot,466,0021500336,Shot Chart Detail,9,2,8,4,201939,Stephen Curry,28,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
484,Fadeaway Jump Shot,Made Shot,499,0021500336,Shot Chart Detail,42,247,5,4,201939,Stephen Curry,40,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
485,Driving Finger Roll Layup Shot,Missed Shot,504,0021500336,Shot Chart Detail,-20,13,4,4,201939,Stephen Curry,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
486,Jump Shot,Missed Shot,522,0021500336,Shot Chart Detail,145,129,3,4,201939,Stephen Curry,20,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
487,Jump Shot,Missed Shot,530,0021500336,Shot Chart Detail,19,262,2,4,201939,Stephen Curry,31,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
488,Layup Shot,Missed Shot,532,0021500336,Shot Chart Detail,-5,14,2,4,201939,Stephen Curry,28,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
489,Jump Shot,Made Shot,560,0021500336,Shot Chart Detail,-24,288,0,4,201939,Stephen Curry,46,1,28,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
490,Jump Shot,Missed Shot,565,0021500336,Shot Chart Detail,-147,95,0,4,201939,Stephen Curry,23,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
491,Jump Shot,Missed Shot,620,0021500336,Shot Chart Detail,-145,214,1,5,201939,Stephen Curry,41,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
492,Driving Finger Roll Layup Shot,Made Shot,632,0021500336,Shot Chart Detail,10,2,0,5,201939,Stephen Curry,53,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
493,Jump Shot,Missed Shot,634,0021500336,Shot Chart Detail,176,195,0,5,201939,Stephen Curry,23,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
494,Jump Shot,Missed Shot,7,0021500351,Shot Chart Detail,-74,282,11,1,201939,Stephen Curry,7,1,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
495,Jump Shot,Missed Shot,42,0021500351,Shot Chart Detail,213,139,7,1,201939,Stephen Curry,16,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
496,Reverse Layup Shot,Made Shot,56,0021500351,Shot Chart Detail,10,7,6,1,201939,Stephen Curry,30,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
497,Driving Reverse Layup Shot,Made Shot,58,0021500351,Shot Chart Detail,-11,8,6,1,201939,Stephen Curry,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
498,Jump Shot,Made Shot,64,0021500351,Shot Chart Detail,222,-11,5,1,201939,Stephen Curry,16,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
499,Layup Shot,Made Shot,88,0021500351,Shot Chart Detail,-16,3,3,1,201939,Stephen Curry,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
500,Jump Shot,Missed Shot,90,0021500351,Shot Chart Detail,-7,139,2,1,201939,Stephen Curry,45,1,13,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
501,Jump Shot,Missed Shot,107,0021500351,Shot Chart Detail,-34,18,1,1,201939,Stephen Curry,21,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
502,Jump Shot,Missed Shot,109,0021500351,Shot Chart Detail,-237,-11,1,1,201939,Stephen Curry,15,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
503,Jump Shot,Made Shot,125,0021500351,Shot Chart Detail,168,-21,0,1,201939,Stephen Curry,34,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
504,Floating Jump shot,Missed Shot,234,0021500351,Shot Chart Detail,1,90,3,2,201939,Stephen Curry,4,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
505,Jump Shot,Made Shot,253,0021500351,Shot Chart Detail,159,62,1,2,201939,Stephen Curry,11,1,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
506,Layup Shot,Missed Shot,264,0021500351,Shot Chart Detail,-13,14,0,2,201939,Stephen Curry,1,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
507,Pullup Jump shot,Missed Shot,562,0021500351,Shot Chart Detail,3,245,8,3,201939,Stephen Curry,18,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
508,Layup Shot,Made Shot,330,0021500351,Shot Chart Detail,-9,3,7,3,201939,Stephen Curry,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
509,Jump Shot,Missed Shot,355,0021500351,Shot Chart Detail,86,257,5,3,201939,Stephen Curry,49,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
510,Driving Layup Shot,Made Shot,419,0021500351,Shot Chart Detail,-7,7,1,3,201939,Stephen Curry,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
511,Jump Shot,Missed Shot,422,0021500351,Shot Chart Detail,-191,3,1,3,201939,Stephen Curry,2,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
512,Jump Shot,Missed Shot,486,0021500351,Shot Chart Detail,60,239,6,4,201939,Stephen Curry,38,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
513,Jump Shot,Made Shot,506,0021500351,Shot Chart Detail,153,214,4,4,201939,Stephen Curry,44,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
514,Cutting Layup Shot,Made Shot,511,0021500351,Shot Chart Detail,-2,2,4,4,201939,Stephen Curry,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
515,Jump Shot,Missed Shot,517,0021500351,Shot Chart Detail,-112,242,3,4,201939,Stephen Curry,39,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
516,Layup Shot,Missed Shot,28,0021500381,Shot Chart Detail,-4,21,8,1,201939,Stephen Curry,1,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
517,Pullup Jump shot,Made Shot,51,0021500381,Shot Chart Detail,78,154,6,1,201939,Stephen Curry,28,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
518,Jump Shot,Missed Shot,70,0021500381,Shot Chart Detail,114,247,4,1,201939,Stephen Curry,28,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
519,Pullup Jump shot,Missed Shot,92,0021500381,Shot Chart Detail,-107,224,2,1,201939,Stephen Curry,3,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
520,Turnaround Fadeaway Bank Jump Shot,Made Shot,194,0021500381,Shot Chart Detail,42,85,4,2,201939,Stephen Curry,41,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
521,Step Back Jump shot,Made Shot,209,0021500381,Shot Chart Detail,-92,237,3,2,201939,Stephen Curry,7,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
522,Running Reverse Layup Shot,Made Shot,215,0021500381,Shot Chart Detail,-16,7,2,2,201939,Stephen Curry,12,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
523,Pullup Jump shot,Made Shot,217,0021500381,Shot Chart Detail,153,208,1,2,201939,Stephen Curry,41,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
524,Jump Shot,Missed Shot,223,0021500381,Shot Chart Detail,-66,264,1,2,201939,Stephen Curry,4,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
525,Driving Floating Jump Shot,Made Shot,279,0021500381,Shot Chart Detail,53,95,9,3,201939,Stephen Curry,39,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
526,Running Layup Shot,Made Shot,281,0021500381,Shot Chart Detail,9,16,9,3,201939,Stephen Curry,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
527,Reverse Layup Shot,Made Shot,306,0021500381,Shot Chart Detail,0,11,7,3,201939,Stephen Curry,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
528,Cutting Layup Shot,Made Shot,314,0021500381,Shot Chart Detail,0,26,6,3,201939,Stephen Curry,3,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
529,Jump Shot,Made Shot,381,0021500381,Shot Chart Detail,120,165,0,3,201939,Stephen Curry,48,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
530,Jump Shot,Made Shot,6,0021500397,Shot Chart Detail,148,190,11,1,201939,Stephen Curry,20,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
531,Driving Finger Roll Layup Shot,Made Shot,29,0021500397,Shot Chart Detail,-22,11,8,1,201939,Stephen Curry,52,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
532,Jump Shot,Missed Shot,39,0021500397,Shot Chart Detail,-17,85,8,1,201939,Stephen Curry,23,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
533,Jump Shot,Made Shot,50,0021500397,Shot Chart Detail,-37,97,6,1,201939,Stephen Curry,48,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
534,Step Back Jump shot,Made Shot,76,0021500397,Shot Chart Detail,-194,175,4,1,201939,Stephen Curry,52,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
535,Jump Shot,Missed Shot,138,0021500397,Shot Chart Detail,-204,183,0,1,201939,Stephen Curry,1,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
536,Jump Shot,Missed Shot,229,0021500397,Shot Chart Detail,-30,85,4,2,201939,Stephen Curry,17,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
537,Jump Shot,Missed Shot,270,0021500397,Shot Chart Detail,42,252,0,2,201939,Stephen Curry,26,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
538,Jump Shot,Missed Shot,278,0021500397,Shot Chart Detail,-194,159,0,2,201939,Stephen Curry,5,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
539,Step Back Jump shot,Made Shot,348,0021500397,Shot Chart Detail,-212,8,4,3,201939,Stephen Curry,33,1,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
540,Layup Shot,Missed Shot,369,0021500397,Shot Chart Detail,-12,11,2,3,201939,Stephen Curry,50,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
541,Turnaround Fadeaway shot,Made Shot,513,0021500397,Shot Chart Detail,6,41,2,4,201939,Stephen Curry,52,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
542,Driving Reverse Layup Shot,Made Shot,515,0021500397,Shot Chart Detail,-4,16,2,4,201939,Stephen Curry,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
543,Jump Shot,Missed Shot,533,0021500397,Shot Chart Detail,217,120,0,4,201939,Stephen Curry,51,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
544,Pullup Jump shot,Made Shot,8,0021500434,Shot Chart Detail,46,244,10,1,201939,Stephen Curry,48,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
545,Jump Shot,Missed Shot,20,0021500434,Shot Chart Detail,155,129,9,1,201939,Stephen Curry,31,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
546,Driving Reverse Layup Shot,Made Shot,32,0021500434,Shot Chart Detail,-14,11,7,1,201939,Stephen Curry,43,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
547,Pullup Jump shot,Missed Shot,37,0021500434,Shot Chart Detail,-92,242,7,1,201939,Stephen Curry,13,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
548,Jump Shot,Missed Shot,58,0021500434,Shot Chart Detail,-228,38,4,1,201939,Stephen Curry,55,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
549,Floating Jump shot,Made Shot,98,0021500434,Shot Chart Detail,-96,28,0,1,201939,Stephen Curry,29,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
550,Reverse Layup Shot,Missed Shot,198,0021500434,Shot Chart Detail,10,21,2,2,201939,Stephen Curry,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
551,Jump Shot,Missed Shot,216,0021500434,Shot Chart Detail,158,190,0,2,201939,Stephen Curry,2,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
552,Jump Shot,Made Shot,257,0021500434,Shot Chart Detail,82,188,8,3,201939,Stephen Curry,22,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
553,Jump Shot,Missed Shot,297,0021500434,Shot Chart Detail,-171,218,4,3,201939,Stephen Curry,15,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
554,Jump Shot,Missed Shot,303,0021500434,Shot Chart Detail,-233,26,3,3,201939,Stephen Curry,46,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
555,Jump Shot,Missed Shot,324,0021500434,Shot Chart Detail,-241,11,2,3,201939,Stephen Curry,4,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
556,Jump Shot,Missed Shot,333,0021500434,Shot Chart Detail,-9,31,1,3,201939,Stephen Curry,9,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
557,Pullup Jump shot,Made Shot,402,0021500434,Shot Chart Detail,-238,43,5,4,201939,Stephen Curry,53,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
558,Layup Shot,Missed Shot,23,0021500438,Shot Chart Detail,4,16,8,1,201939,Stephen Curry,17,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
559,Jump Shot,Missed Shot,41,0021500438,Shot Chart Detail,184,11,6,1,201939,Stephen Curry,53,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
560,Floating Jump shot,Missed Shot,75,0021500438,Shot Chart Detail,-1,85,4,1,201939,Stephen Curry,10,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
561,Cutting Layup Shot,Made Shot,88,0021500438,Shot Chart Detail,4,7,3,1,201939,Stephen Curry,14,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
562,Jump Shot,Made Shot,102,0021500438,Shot Chart Detail,-204,213,2,1,201939,Stephen Curry,15,1,29,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
563,Running Layup Shot,Missed Shot,117,0021500438,Shot Chart Detail,2,16,0,1,201939,Stephen Curry,53,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
564,Jump Shot,Missed Shot,277,0021500438,Shot Chart Detail,0,712,0,2,201939,Stephen Curry,1,1,71,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors
565,Driving Finger Roll Layup Shot,Made Shot,318,0021500438,Shot Chart Detail,-12,21,7,3,201939,Stephen Curry,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
566,Pullup Jump shot,Missed Shot,329,0021500438,Shot Chart Detail,69,183,6,3,201939,Stephen Curry,15,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
567,Jump Shot,Made Shot,343,0021500438,Shot Chart Detail,17,28,5,3,201939,Stephen Curry,7,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
568,Jump Shot,Missed Shot,358,0021500438,Shot Chart Detail,-92,247,3,3,201939,Stephen Curry,5,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
569,Layup Shot,Missed Shot,496,0021500438,Shot Chart Detail,-7,26,3,4,201939,Stephen Curry,3,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
570,Driving Finger Roll Layup Shot,Made Shot,515,0021500438,Shot Chart Detail,4,11,1,4,201939,Stephen Curry,19,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
571,Driving Finger Roll Layup Shot,Made Shot,517,0021500438,Shot Chart Detail,1,21,0,4,201939,Stephen Curry,57,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
